Username,Lesson Name,Teacher Name,Text,Point
potatobender,JP202,Yuriko Öncü,potatobender JP202 dersini Yuriko Öncü hocasından kesinlikle öneriyor.,1
potatobender,JP101,Yuriko Öncü,potatobender JP101 dersini Yuriko Öncü hocasından kesinlikle öneriyor.,1
birbalik,JP201,Yuriko Öncü,"japonca dersleri bu okula geldiğimden beri en keyif aldığım ders diyebilirim ve bunda yuriko hoca'nın güler yüzlülüğü, tatlılığı ve ders anlatma biçimi çok etkili oldu. derste tüm öğrencilerin katılımına çok önem veriyo, herkes en az 2-3 kere söz alıyo diyebilirim. slayt üzerinden her dersin başında japonya ve japon kültürü ile ilgili bir şeyi tanıtıp biraz sohbet edip sonra o günün konusunu işliyo ve bence slaytlar çok eğlenceli hazırlanmış. verdiği alıştırmalar da çok verimli, derslere düzenli katılıp ödevleri ve kanji yazma pratiklerini ihmal etmezseniz zorluk yaşamazsınız diye düşünüyorum. sınavları bi tık uzun oluyo ve doğal olarak öğrendiğiniz her şeyi (cidden her şeyi) ölçer nitelikte oluyo ama bence verdiği ödevlere baya benziyor. gözümü çok korkutan bir dil yuriko hoca sayesinde okuldaki en sevdiğim ders haline geldi.",1
wendy,JP101,Yuriko Öncü,wendy JP101 dersini Yuriko Öncü hocasından kesinlikle öneriyor.,1
akirakurosawa,JP101,Yuriko Öncü,akirakurosawa JP101 dersini Yuriko Öncü hocasından kesinlikle öneriyor.,1
liquidsmooth,JP101,Yuriko Öncü,Yuriko hoca dersi harika anlatıyor. Ama en büyük problemim dersi 201-301 seviyesinde bilen insanların inatla dersi alıp kota doldurmaları. Hocanın assignmentlarını takip edip dersi dinlerseniz çok rahatlıkla güzel bir ortalama yaparsınız.,1
osgoodschaleter,JP102,Yuriko Öncü,"kişi olarak zaten muazzam tatlı biridir, aynı tatlılığı derste de görürsünüz. online dönemde koşa koşa girdiğim tek ders olabilir. yuriko sensei'in dersleri hem planlı programlı hem de hiç sıkıcı olmayıp eğlenirken çokça öğrendiğim dersler oldu benim için.",1
loona,JP201,Yuriko Öncü,online eğitime rağmen gerçekten çok planlı programlı bir şekilde devam ettik 10/10 ve hoca derse katılanlara ek puan verebiliyor bu sayede AA aldım ^-^,1
Pampam,JP101,Yuriko Öncü,"Kolay bir derstir. Japonca diye gözünüz korkmasın, sıfırdan başlıyorlar anlatmaya. İlk dönem sadece Hiraganayı, ara tatilde biraz çalışarak ikinci dönem de Katakanayı+biraz Kanjiyi öğrenirsiniz. Temel kelimeler, tanışma vs konularını içerir. Her hafta ödevleri vardır. Hocaya gelince tatlı ve keyifli ders anlatır, espriler yapar, herkese söz hakkı vermeye çalışır. Notlandırmasının biraz kıt olduğunu sanıyorum. Ufak bir hatada -1 falan gidebiliyor. Ama tabi yine dersin kolay olması hasebiyle çalışınca aa alırsınız.",1
Üzgünkelebek,FLED103,Selahattin Yilmaz,Üzgünkelebek FLED103 dersini Selahattin Yilmaz hocasından şiddetle önermiyor.,0
capotelover,FLED103,Selahattin Yilmaz,capotelover FLED103 dersini Selahattin Yilmaz hocasından şiddetle önermiyor.,0
rrrr,FLED104,Selahattin Yilmaz,iyi ki iyi ki consent atarak ondan almışım dersi. gercekten dünya tatlısı bir adam ve dersini cok onemseyerek severek isliyor not konusunda da asiri eli boldur kesinlikle öneriyorum ask adammm,1
bbblue,FLED104,Selahattin Yilmaz,"MÜKEMMEL BİRİ. Dünyanın en düzenli ve disiplinli insanı. Dersi ilgi çekici yapabilmek için çabalıyor, öğrenci dostu. Notları mükemmel, heves kırmıyor, motive ediyor bir sonrakinde daha iyi yazayım diye. Çok çok seviyorum iyi ki ondan almışım bu dersi.",1
Muhammet Balcı,FLED103,Selahattin Yilmaz,Muhammet Balcı FLED103 dersini Selahattin Yilmaz hocasından kesinlikle öneriyor.,1
wss,FLED103,Selahattin Yilmaz,"Kesinlikle öğrenci dostu birisi. Derse katılamama, ödev teslim edememe durumlarında ÇOK anlayışlı. Geç ödevlerde 10-20 puan kırar ama haftalar sonra bile kabul eder, siz yeter ki istekli olun. Feedbackleri de hazırlıktaki ""not clear :/"" cevaplarından sonra ilaç gibiydi. Karşılıklı konuşmalarımızda da hep çok samimiydi, iletişim kurarken hiç çekinmenize gerek yok. Aralıksız 3 saatlik ders yorabiliyor, ders biraz boş, arkadan oyun oynayanlar bile vardı :) - ama hoca tartışmaları destekler ve sorularınızı cevapsız bırakmaz.",1
reginaphalange,FLED103,Selahattin Yilmaz,"bu dersin amacı akademik yazı yazmaya başlamaktır ve eğer dersi dikkatli takip etmezseniz assignmentlardan istediğiniz notları alamazsınız. benim dönemimde 5 ya da 6 tane assignment yazmıştık, harf notumuz bunların totali olmuştu. yoklama alması bir eksi, arka arkaya üç saat insanın kafası patlıyor bir noktada. genelde bu derste global warming, human rights vs gibi sıradan konularda yazı yazılsa da selahattin hoca derste discussionlarda güncel konulara bağlar ve sizin fikirlerinizi duymak ister. discussionlara katılırsanız speaking de gelişir. kısacası tatlı bi insandır selahattin hoca <3",1
SooSoo,FLED103,Selahattin Yilmaz,SooSoo FLED103 dersini Selahattin Yilmaz hocasından kesinlikle öneriyor.,1
76pontiac,FLED103,Selahattin Yilmaz,76pontiac FLED103 dersini Selahattin Yilmaz hocasından kesinlikle öneriyor.,1
canc,FLED104,Selahattin Yilmaz,"Çok genç bir hoca, doktorası biteli 1-2 yıl olmuş sanırım. Anlatımı güzel, her konuda çok yardımcı olmaya çalışıyor. En önemlisi ise notu gerçekten çok bol ve hayatımda gördüğüm en iyi feedbackleri veriyor.",1
moonmadness,HTR311,Emine Tirali̇,hiçbir şey öğrenmezsiniz. 20 çoktan seçmeli ygs sorusu sorduğu için aa garantilidir.,0
elizatak,HTR311,Emine Tirali̇,elizatak HTR311 dersini Emine Tirali̇ hocasından şiddetle önermiyor.,0
tek7hackdedi,HTR312,Emine Tirali̇,Adnan menderes dönemi tutuklanan gazetecilerden ve CHP eski milletvekillerinden biri olan yazar Naim Tirali'nin kızı olmasının etkisiyle dersi tarih kitabından okur gibi değil anılarını anlatır gibi işliyor. x2'de dersi oldukça zevkli ancak yüzyüze nasıl olur muamma. finali yüzyüzeydi ve buna rağmen oldukça kolaydı. AA easy.,1
rigormortis,HTR312,Emine Tirali̇,Az uğraşla kolay AA.,1
e.b.,HTR312,Emine Tirali̇,e.b. HTR312 dersini Emine Tirali̇ hocasından kesinlikle öneriyor.,1
okean,HTR311,Emine Tirali̇,Özellikle online dönemde minimum eforla maximum not garantili hoca.,1
gokceaksakal,HTR311,Emine Tirali̇,gokceaksakal HTR311 dersini Emine Tirali̇ hocasından kesinlikle öneriyor.,1
astros,HTR311,Emine Tirali̇,astros HTR311 dersini Emine Tirali̇ hocasından kesinlikle öneriyor.,1
alias,HTR311,Emine Tirali̇,alias HTR311 dersini Emine Tirali̇ hocasından ne iyi ne kötü buluyor.,0.5
esra,HTR311,Emine Tirali̇,"Hocanın yüzünü bilmiyorum ama AA aldım, eforsuz HTR için doğru adres.",0.5
aysegul,HTR311,Emine Tirali̇,"Online olarak aldım. Notlandırma 50% final, 40% midterm, 10% yoklama şeklindeydi. Midtermü finalden 1 hafta önce yaptı ve iki sınav da 20 dakika, 20 çoktan seçmeli soru şeklindeydi. Yoklama için de derslerin yarısına katılmanın veya kaydını dinlemenin yeterli olduğunu söyledi. Fazlasıyla garip, gereksiz ve rahat bir dersti. Mümkün olduğunca az çabayla yüksek not için doğru adres. P.S. yüklediği filmlerin hepsinden en az bir tane sordu ama sorular X'in mesleği neydi, Y'yi kim canlandırmıştı gibi tamamen izlediniz mi izlemediniz mi anlamak için sorulmuş sorulardı.",0.5
catto,HIST105,Elif Ünlü,catto HIST105 dersini Elif Ünlü hocasından şiddetle önermiyor.,0
inalienable,HIST203,Elif Ünlü,inalienable HIST203 dersini Elif Ünlü hocasından şiddetle önermiyor.,0
Ceyns,HIST105,Elif Ünlü,Ders anlatmasa not koysa daha iyi. İçine içine konuşuyor ne dediği anlaşılmıyor,0
2.kuzeyblackcat,HIST105,Elif Ünlü,"hocam ne olursunuz ders anlatma konusunda biraz kendinizi geliştirmeyi deneyin. Cidden dersiniz hiç akıcı değil, yani hist 105 derslerinde bir sürü hoca gördük ve sanırım sizin videolarınız en çok zorlayandı. Hem dersi anlatırken isteksiz gelişiniz hem de dersi anlatış şekliniz öğrencileri çok zorladı:(",0
nali,HIST342,Elif Ünlü,"kesinlikle öneriyorum demek biraz iddialı olur çünkü ders herkese göre değil. ben daha önce hiç bronz çağı veya arkeoloji ile ilgili bir ders almamıştım veya ek araştırma da yapmamıştım, hss elective olduğu için aldım ve dönemin başında biraz zorlandım. oldukça demanding bir ders zira çok fazla materyale bakıyoruz, slaytların çoğu yalnızca resim ve hocanın derste anlattıklarından sorumluyuz, okumaları yapmak kesinlikle yeterli olmaz. yoklama yok ancak derslere gelmeden geçmenin mümkün olduğunu düşünmüyorum, ayrıca bol bol not da almak lazım. bence oldukça keyifli ve öğretici ama sadece seçmeli almış olmak için alınacak bir ders değil. hoca da alanında çok bilgili ve ben ders anlatımını beğendim, ödev/sınavlardaki beklentisini öncesinden açıklar, ona uygun bir şey çıkarırsanız rahatlıkla yüksek not alabilirsiniz",1
truvasehidi,HIST209,Elif Ünlü,Tatlılar tatlısı bir hoca. Bilgisi derya deniz. Ne konuda olursa olsun yardımcı oluyor.,1
CharliesAngel,HIST203,Elif Ünlü,"Hist203 yani Intro. to Archaeology aldım. Bundan önce Hist341 almak gibi bir saçmalığa düşüyordum ki Elif Hoca ile office hourda konuştum ve bana direkt yapamazsın dedi ben de bıraktım. İyi ki bırakmışım, aşırı zordu. Yerine 203 aldım işte. Bunun da aşağı kalır yanı yoktu ama tabii niş bir alan değil de giriş anlatıldığı için daha anlaşılır denebilir. Okumalar insanı öldürür nitelikte. ilk hafta add dropta aldığım için 350 sayfa falan okuma ile karşılaştım. 350*?? Baya baya fazlaydı. Bence gereksiz. Hoca çok sert gibi duruyor ve öyle anlatıyor. Kendisinden hala korkuyorum. Hep siz dili kullanır ona da dikkat edin. Ders içerik olarak keyifli ama okumalar, discussionlar, final projesi ve sınavı cidden insanı zorluyor. Yine de notu bol. Yapamama rağmen BA aldım. Bir de koronadan dolayı rica ettim sınavı online a çevirmişti. Yüzlerce kez ben bunu kendime niye yaptım, ayağıma sıktım diyip pişman olsam daaa o kadar da kötü değildi. Güzellikleri de var.",0.5
CharliesAngel,HIST105,Elif Ünlü,CharliesAngel HIST105 dersini Elif Ünlü hocasından ne iyi ne kötü buluyor.,0.5
alki,HIST341,Elif Ünlü,"sınav formatını almadan önce bilmeniz iyi olur: ders slaytlar üzerinden işleniyor ve 400 sayfa civarı slayt çalışmanız gerekiyor bir sınava. yazı yok sadece resimler. arada önemli olanları zaten derste de işlendiğinden biliyorsunuz, onları ezberlemeniz lazım çünkü sınavda bir objeyi ya da şehir planını ekrana yansıtıp size onun adını önemini nerede bulunduğunu ve hangi döneme ait olduğu ile kısaca önemini yazmanız için üçer dakika veriyor. daha sonra bir de elli puanlık essay yazıyorsunuz verdiği iki konudan birini seçip.  eğer konuya ilgiliyseniz çok zor birders değil bence. fakat dersi dinlemez ve not tutmazsanız muhtemelen en iyi ihtimalle ddlersiniz zira moodlea yüklerken slaytlardaki bilgi içeren yazılı sayfaları çıkartıyor, nedenini bilmiyorum.  şahsen ikinci dönem devamını almayacağım ama daha çok benim pek ilgimi beklediğim kadar çekmediği için.",0.5
dudejustdont,CHEM105,Huriye Erdoğan Dağdaş,Hoca asiri iyi niyetli sevecen bir insan. Ama dersi cidden cok kotuydu. Online dersleri cok kotuydu slayttaki seyleri bir sekilde okumaya yorumlamaya calisiyordu ve baya verimsizdi. Ama eger sadece kitaptan gideyim derseniz sinavda yanlisiniz cikiyordu cunku kitapta gecen bir konuyu tamamen zit bir sekilde anlatabiliyor ve sinavda da onu istiyor.,0
somedude,CHEM105,Huriye Erdoğan Dağdaş,Bu derste anlatılan her şeyin çok daha iyisini Youtube'da bulabilirsiniz.,0
dumpkoffhalis,CHEM105,Huriye Erdoğan Dağdaş,2020 Sonbahar döneminde almıştım. Dersler dinlenilecek gibi değil ama not kaygınız varsa rahat bir dersti. İki midterm bir finali vardı. Yakın çevremde AA'lamayan yok. Sınavlarında 1 tane hatalı soru çıkıyordu fakat telafi etmek için de gayet elinden geleni yaptı bence.,1
Chancourtois,CHEM105,Huriye Erdoğan Dağdaş,Chancourtois CHEM105 dersini Huriye Erdoğan Dağdaş hocasından kesinlikle öneriyor.,1
Hattori-Hanzo,CHEM105,Huriye Erdoğan Dağdaş,Huriye hoca çok rahat ve anlayışlı bir insan sınavları da kolaydı not verme konusunda da iyi ancak online ders anlatımı pek iyi değildi belki yüyüze daha iyi olabilir.,1
Frankeinstein,CHEM105,Huriye Erdoğan Dağdaş,Ders anlatımı bana göre pek iyi değil çok sıkıcı. Derslerde interaktif katılım sağlayamayınca online dönemde laptop başında uyuyabilirsiniz.  İYİ YANLARI: Ortalama notlar almama rağmen AA verdi. Sınavlar ortalama zorlukta kitap açık veya kapalı yapabiliyor. Öğrencilere zorluk çıkartmıyor. KÖTÜ YANLARI: Sınavda sorduğu yanlış sorular yüzünden tüm sınıf çıldırdık. 1 sınavda da değil hepsinde yanlış soru vardı. Tabi tek suçlu kendisi değil asistanlarında suçu var. Onun dışında mağdur olmamamız için ekstra bir sınav daha yaptı neyse ki. GENEL: Dersleri online pek iyi anlatamıyor. Dersleri kayıt etmiyor ama tüm belgeleri PS dahil Moodle'a yüklüyor. Kitaptan giderseniz daha yararlı olur.,0.5
cicibebe,EC102,Orhan Torul,cicibebe EC102 dersini Orhan Torul hocasından kesinlikle öneriyor.,1
eved,EC102,Orhan Torul,"Derste size verdiği bilgiyi sonuna kadar ister, (ödevler quizler ve katılımla). Çoğu noktada, özellikle ödevlerin zorluğu ve sıklığı konusunda, sizi zorlayacak şeyler yapabilir. Fakat ders sırasında gerçekten bir şeyler öğrendiğinizi hissedersiniz. Derste konu dışı kaynaklar, örnekler, belgeseller önerir, bazen de bunları zorunlu tutar (ödev verebilir, sınavda kesin sorar). Ben ders anlatışı ve içeriğini çok beğenmiştim. Bahsettiğim gibi ödevler sınav vs. konusunda biraz zorlayabilir fakat eminim ki notunuz beklediğinizden yüksek gelecektir. Notlandırması hem öğrenci yanlısı hem de sonuna kadar adildir.",1
rvn,EC102,Orhan Torul,"En başta göz korkutuyor gerçekten, ama aslında anlayışlı bir hoca ve bence çalıştığınızda karşılığını alabiliyorsunuz ve öğreniyorsunuz. Notlandırması adil.",1
mozambique,EC102,Orhan Torul,"Sosyal bilimler arasındaki intro dersleri arasında en çok şey öğreten, bunları da dengeli bir şekilde sınayan bir ders Orhan Hoca’nın EC102si. Dersi düzgün takip edip kitabı da bir kez çalışırsanız gayet yüksek notlar alabiliyorsunuz. Dersin sonunda da ekonomiyle ilgili pek çok yanlış bilginizi örneklerle düzeltilmiş bir hâlde bulacaksınız. Orhan hoca disiplinli ama bu disiplin/gaddarlık ikiliğini taşımıyor. Tam tersine derste telefon kapattıran disiplini aynı zamanda kendisine attığınız her maile cömert bir şekilde dönmesini de sağlıyor.",1
mizacmeselesi,EC102,Orhan Torul,"Çok disiplinlidir. Yoklama quiz paper Allah ne verdiyse vardır kendisinde. İlk başta göz korkutsa da notlandırmalarla o kadar korkutucu bir şey olmadığı anlaşılır. Derste verdiği chapterların aynısını anlatır ama zaman zaman kitap dışına çıkar ve bunları da sorar. Sınavda beklediğinizden kolay sorular da gelebilir bunu mu buldun soracak diye yükselebileceğiniz sorular da. Yani dersi iyi takip etmek gerekir. Dersini özenli işler, anlamanız için çaba sarf eder, maillere çok hızlı ve detaylı bir şekilde döner -tabi ters bir mail atmadıysanız, attıysanız o da sizi tersler :D-. Dönem sonunda kendinizi temel düzeyde makroekonomiden anlıyor şekilde bulursunuz. Zor bir hocadır ama yine olsa yine alırdım dersini.",1
ikincikuzeyurdu,EC102,Orhan Torul,"Arada bencilce davranışları olduğunu düşünsem de genel olarak dersinden memnun kaldığım, genel kültürü yüksek bir hocamız.",1
birisi,EC102,Orhan Torul,"Konuya ilgime rağmen dersin yavaşlığı her seferinde dayyyyanılmaz şekilde uykumu getirdi. Ayrıca hocanın ders aralarında gerçek hayattan verdiği örnekler dersten çok daha ilgi çekici, keşke dersleri de öyle işlese.",0.5
ikincikuzeyurdu,EC205,Orhan Torul,"Ders gerçekten zor gerek sınav olsun gerek ödevler olsun ve hoca aşırı anlayışlı biri değil bana göre, yine de anlatma konusunda çok başarılı olduğunu düşünüyorum. Yüksek verim alınabilecek bir ders.",0.5
armutkonservesi,FLED315,Işil Erduyan,ALLAHIM YARABBİM BİSMİLLAHİRAHMANİRRAHİM YA HAVLE VELA KUVVETE İLLA BİLLAHİL ALİYYİL AZİM,0
rrrr,FLED106,Işil Erduyan,rrrr FLED106 dersini Işil Erduyan hocasından kesinlikle öneriyor.,1
p,FLED106,Işil Erduyan,"Bu dersi kesinlikle Işıl hocadan almalısınız. Çok tatlı, öğrenci dostu bir hoca. Ders materyalleri açısından seçtiği konular çok güzel ve gerek eklemeleri gerek soruları olsun dersi sevmenize çok yardımcı oluyor. Konuları da güzel bir şekilde öğreniyorsunuz. Sunumları ve discussionları da adil hatta güzel bir notla geçebiliyorsunuz. Bu dersi Işıl hocadan alın, aldırın.",1
bbblue,FLED106,Işil Erduyan,"AŞIĞIM AŞIK. Boğaziçi'nin en iyi hocalarından biri olduğunu düşünüyorum. Düzenli, disiplinli, öğrenci dostu, dünya tatlısı bir insan. Çok profesyonel biri. Sizi derse dahil ediyor söylediğiniz her cümlenin onda bir değeri olduğunu hissettiriyor. Ve gerçekten sunumlarınıza yapıcı feedback'ler veriyor geliştiğimi ve çok şey öğrendiğimi düşündüğüm bir dersti kesinlikle öneriyorum özellikle derse katılmayı seviyorsanız bayılırsınız. Sevmiyorsanız da size konuşmayı sevdirecek biri.",1
loveonthebrain,FLED104,Işil Erduyan,loveonthebrain FLED104 dersini Işil Erduyan hocasından kesinlikle öneriyor.,1
ayca_22,FLED106,Işil Erduyan,ayca_22 FLED106 dersini Işil Erduyan hocasından kesinlikle öneriyor.,1
Innig,FLED315,Işil Erduyan,"Dersin yükü çok fazladır fakat alınacaksa Işıl Hoca'dan alınmalı. Öğrenci dostu bir hocadır, notu da boldur. Dersi işleyişi ve anlatımı çok güzeldir. Işıl hoca'dan ders alırsanız , derse çok çalışmasanız bile illa bir şeyler öğrenmiş olursunuz",1
oknaz,FLED106,Işil Erduyan,"Öğrenciyle iletişimi, dersten beklentisi ve kullandığınız materyaller çok açık. Ne yaptığınızı bilerek ilerliyorsunuz ve hiç zorlanmadan kapsanan bütün konular hakkında bir fikriniz oluyor. Diğer arkadaşların yaptığı, benim sadece izleyici olarak katılımımın beklendiği sunumların kapsadığı makaleler ve konular hakkında şimdi bile tartışabilirim. Diğer derslerde olduğu gibi unutup geçmiyor, gerçekten bir şeyler öğreniyorsunuz. Işıl hoca istekli olan öğrencilere bilgi sağlamaktan çok mutlu oluyor, parmak bastığı noktalar hep kritik ve akılda yer eden noktalar oluyor. Dersini mutlaka alın.",1
